,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
192,K20240225,192.0,2.0,2.0,0.0,1.0,157.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
193,K20240225,193.0,2.0,2.0,1.0,1.0,172.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
194,K20240225,194.0,2.0,2.0,0.0,1.0,370.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
195,K20240225,195.0,2.0,2.0,0.0,1.0,154.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
196,K20240225,196.0,2.0,2.0,0.0,1.0,304.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
197,K20240225,197.0,2.0,2.0,0.0,1.0,155.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
198,K20240225,198.0,2.0,2.0,-1.0,1.0,171.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
199,K20240225,199.0,2.0,2.0,-1.0,1.0,179.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
200,K20240225,200.0,2.0,2.0,0.0,1.0,221.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
201,K20240225,201.0,2.0,2.0,0.0,1.0,309.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
202,K20240225,202.0,2.0,2.0,-1.0,1.0,170.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
203,K20240225,203.0,2.0,2.0,1.0,1.0,138.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
204,K20240225,204.0,2.0,2.0,1.0,1.0,153.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
205,K20240225,205.0,2.0,2.0,0.0,1.0,207.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
206,K20240225,206.0,2.0,2.0,0.0,0.0,178.0,1.0,2.0,80.0,2.0,50.0,50.0,2.0,2.0,80.0,-1.0
207,K20240225,207.0,2.0,2.0,0.0,1.0,276.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
208,K20240225,208.0,2.0,2.0,1.0,1.0,156.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
209,K20240225,209.0,2.0,2.0,1.0,1.0,142.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
210,K20240225,210.0,2.0,2.0,-1.0,1.0,139.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
211,K20240225,211.0,2.0,2.0,-1.0,1.0,161.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
212,K20240225,212.0,2.0,2.0,0.0,1.0,190.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
213,K20240225,213.0,2.0,2.0,-1.0,1.0,204.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
214,K20240225,214.0,2.0,2.0,1.0,1.0,155.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
215,K20240225,215.0,2.0,2.0,0.0,1.0,194.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
216,K20240225,216.0,2.0,2.0,0.0,1.0,237.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
217,K20240225,217.0,2.0,2.0,1.0,1.0,169.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
218,K20240225,218.0,2.0,2.0,0.0,1.0,181.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
219,K20240225,219.0,2.0,2.0,-1.0,1.0,158.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
220,K20240225,220.0,2.0,2.0,1.0,1.0,165.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
221,K20240225,221.0,2.0,2.0,0.0,1.0,248.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
222,K20240225,222.0,2.0,2.0,0.0,1.0,186.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
223,K20240225,223.0,2.0,2.0,-1.0,1.0,170.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
224,K20240225,224.0,2.0,2.0,0.0,1.0,188.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
225,K20240225,225.0,2.0,2.0,-1.0,1.0,157.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
226,K20240225,226.0,2.0,2.0,0.0,1.0,188.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
227,K20240225,227.0,2.0,2.0,0.0,1.0,265.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
228,K20240225,228.0,2.0,2.0,1.0,1.0,123.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
229,K20240225,229.0,2.0,2.0,-1.0,1.0,155.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
230,K20240225,230.0,2.0,2.0,1.0,1.0,158.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
231,K20240225,231.0,2.0,2.0,0.0,1.0,263.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
232,K20240225,232.0,2.0,2.0,0.0,1.0,155.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
233,K20240225,233.0,2.0,2.0,1.0,1.0,158.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
234,K20240225,234.0,2.0,2.0,0.0,1.0,261.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
235,K20240225,235.0,2.0,2.0,-1.0,1.0,220.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
236,K20240225,236.0,2.0,2.0,1.0,1.0,169.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
237,K20240225,237.0,2.0,2.0,0.0,1.0,189.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
238,K20240225,238.0,2.0,2.0,0.0,1.0,170.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
239,K20240225,239.0,2.0,2.0,-1.0,1.0,170.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
240,K20240225,240.0,2.0,2.0,0.0,1.0,202.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
241,K20240225,241.0,3.0,5.0,0.0,0.0,228.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
242,K20240225,242.0,3.0,1.0,1.0,1.0,118.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
243,K20240225,243.0,3.0,5.0,0.0,0.0,171.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
244,K20240225,244.0,3.0,2.0,1.0,1.0,113.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
245,K20240225,245.0,3.0,1.0,0.0,1.0,188.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
246,K20240225,246.0,3.0,2.0,0.0,1.0,271.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
247,K20240225,247.0,3.0,5.0,0.0,0.0,361.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
248,K20240225,248.0,3.0,5.0,0.0,0.0,187.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
249,K20240225,249.0,3.0,1.0,0.0,1.0,177.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
250,K20240225,250.0,3.0,1.0,-1.0,1.0,158.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
251,K20240225,251.0,3.0,3.0,0.0,1.0,158.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
252,K20240225,252.0,3.0,2.0,1.0,1.0,109.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
253,K20240225,253.0,3.0,3.0,0.0,1.0,192.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
254,K20240225,254.0,3.0,1.0,0.0,1.0,180.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
255,K20240225,255.0,3.0,5.0,0.0,0.0,348.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
256,K20240225,256.0,3.0,1.0,0.0,1.0,157.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
257,K20240225,257.0,3.0,5.0,0.0,0.0,596.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
258,K20240225,258.0,3.0,1.0,0.0,1.0,171.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
259,K20240225,259.0,3.0,2.0,1.0,1.0,130.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
260,K20240225,260.0,3.0,2.0,-1.0,1.0,137.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
261,K20240225,261.0,3.0,2.0,0.0,1.0,183.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
262,K20240225,262.0,3.0,5.0,0.0,0.0,195.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
263,K20240225,263.0,3.0,1.0,0.0,1.0,175.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
264,K20240225,264.0,3.0,5.0,0.0,0.0,198.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
265,K20240225,265.0,3.0,3.0,0.0,1.0,167.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
266,K20240225,266.0,3.0,2.0,0.0,1.0,170.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
267,K20240225,267.0,3.0,5.0,0.0,0.0,365.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
268,K20240225,268.0,3.0,3.0,0.0,1.0,170.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
269,K20240225,269.0,3.0,4.0,0.0,0.0,178.0,1.0,2.0,80.0,1.0,50.0,50.0,1.0,2.0,80.0,-1.0
270,K20240225,270.0,3.0,3.0,0.0,1.0,167.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
271,K20240225,271.0,3.0,1.0,-1.0,1.0,173.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
272,K20240225,272.0,3.0,4.0,0.0,1.0,176.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
273,K20240225,273.0,3.0,4.0,0.0,1.0,174.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
274,K20240225,274.0,3.0,5.0,0.0,0.0,139.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
275,K20240225,275.0,3.0,5.0,0.0,0.0,175.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
276,K20240225,276.0,3.0,5.0,0.0,0.0,169.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
277,K20240225,277.0,3.0,5.0,0.0,0.0,172.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
278,K20240225,278.0,3.0,1.0,1.0,1.0,155.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
279,K20240225,279.0,3.0,2.0,0.0,1.0,290.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
280,K20240225,280.0,3.0,5.0,0.0,0.0,300.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
281,K20240225,281.0,3.0,5.0,0.0,0.0,320.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
282,K20240225,282.0,3.0,4.0,0.0,1.0,275.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
283,K20240225,283.0,3.0,5.0,0.0,0.0,259.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
284,K20240225,284.0,3.0,3.0,0.0,1.0,168.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
285,K20240225,285.0,3.0,1.0,1.0,1.0,138.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
286,K20240225,286.0,3.0,2.0,-1.0,1.0,205.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
287,K20240225,287.0,3.0,4.0,0.0,1.0,331.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
288,K20240225,288.0,3.0,2.0,0.0,1.0,159.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
289,K20240225,289.0,3.0,2.0,0.0,1.0,182.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
290,K20240225,290.0,3.0,2.0,-1.0,1.0,187.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
291,K20240225,291.0,3.0,5.0,0.0,0.0,160.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
292,K20240225,292.0,3.0,1.0,-1.0,1.0,261.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
293,K20240225,293.0,3.0,5.0,0.0,0.0,169.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
294,K20240225,294.0,3.0,4.0,0.0,1.0,171.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
295,K20240225,295.0,3.0,3.0,0.0,1.0,155.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
296,K20240225,296.0,3.0,2.0,-1.0,1.0,187.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
297,K20240225,297.0,3.0,5.0,0.0,0.0,292.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
298,K20240225,298.0,3.0,5.0,0.0,0.0,161.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
299,K20240225,299.0,3.0,4.0,0.0,1.0,293.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
300,K20240225,300.0,3.0,1.0,1.0,1.0,141.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
301,K20240225,301.0,3.0,4.0,0.0,1.0,157.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
302,K20240225,302.0,3.0,1.0,0.0,1.0,172.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
303,K20240225,303.0,3.0,2.0,1.0,1.0,159.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
304,K20240225,304.0,3.0,5.0,0.0,0.0,604.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
305,K20240225,305.0,3.0,5.0,0.0,0.0,179.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
306,K20240225,306.0,3.0,5.0,0.0,0.0,292.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
307,K20240225,307.0,3.0,2.0,0.0,1.0,136.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
308,K20240225,308.0,3.0,1.0,0.0,1.0,170.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
309,K20240225,309.0,3.0,2.0,1.0,1.0,134.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
310,K20240225,310.0,3.0,2.0,1.0,1.0,162.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
311,K20240225,311.0,3.0,3.0,0.0,1.0,172.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
312,K20240225,312.0,3.0,2.0,0.0,1.0,192.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
313,K20240225,313.0,3.0,5.0,0.0,0.0,293.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
314,K20240225,314.0,3.0,1.0,0.0,1.0,172.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
315,K20240225,315.0,3.0,4.0,0.0,1.0,203.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
316,K20240225,316.0,3.0,1.0,1.0,1.0,144.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
317,K20240225,317.0,3.0,5.0,0.0,0.0,172.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
318,K20240225,318.0,3.0,5.0,0.0,0.0,161.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
319,K20240225,319.0,3.0,4.0,0.0,1.0,224.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
320,K20240225,320.0,3.0,3.0,0.0,0.0,312.0,1.0,1.0,50.0,2.0,20.0,20.0,2.0,1.0,50.0,-1.0
321,K20240225,321.0,3.0,1.0,0.0,1.0,155.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
322,K20240225,322.0,3.0,4.0,0.0,1.0,160.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
323,K20240225,323.0,3.0,3.0,0.0,1.0,167.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
324,K20240225,324.0,3.0,1.0,-1.0,1.0,172.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
325,K20240225,325.0,3.0,1.0,0.0,1.0,171.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
326,K20240225,326.0,3.0,2.0,-1.0,1.0,173.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
327,K20240225,327.0,3.0,1.0,1.0,1.0,156.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
328,K20240225,328.0,3.0,2.0,0.0,1.0,167.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
329,K20240225,329.0,3.0,1.0,0.0,1.0,162.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
330,K20240225,330.0,3.0,2.0,0.0,1.0,273.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
331,K20240225,331.0,3.0,3.0,0.0,1.0,167.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
332,K20240225,332.0,3.0,5.0,0.0,0.0,464.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
333,K20240225,333.0,3.0,5.0,0.0,0.0,170.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
334,K20240225,334.0,3.0,1.0,-1.0,1.0,194.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
335,K20240225,335.0,3.0,5.0,0.0,0.0,169.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
336,K20240225,336.0,3.0,5.0,0.0,0.0,161.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
337,K20240225,337.0,3.0,1.0,-1.0,1.0,177.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
338,K20240225,338.0,3.0,2.0,0.0,1.0,168.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
339,K20240225,339.0,3.0,5.0,0.0,0.0,163.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
340,K20240225,340.0,3.0,2.0,0.0,1.0,176.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
341,K20240225,341.0,3.0,5.0,0.0,0.0,310.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
342,K20240225,342.0,3.0,3.0,0.0,1.0,160.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
343,K20240225,343.0,3.0,5.0,0.0,0.0,144.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
344,K20240225,344.0,3.0,4.0,0.0,1.0,191.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
345,K20240225,345.0,3.0,5.0,0.0,0.0,190.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
346,K20240225,346.0,3.0,5.0,0.0,0.0,205.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
347,K20240225,347.0,3.0,2.0,-1.0,1.0,186.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
348,K20240225,348.0,3.0,5.0,0.0,0.0,157.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
349,K20240225,349.0,3.0,1.0,0.0,1.0,153.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
350,K20240225,350.0,3.0,5.0,0.0,0.0,165.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
351,K20240225,351.0,3.0,2.0,0.0,1.0,265.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
352,K20240225,352.0,3.0,3.0,0.0,1.0,181.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
353,K20240225,353.0,3.0,5.0,0.0,0.0,460.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
354,K20240225,354.0,3.0,5.0,0.0,0.0,168.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
355,K20240225,355.0,3.0,5.0,0.0,0.0,193.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
356,K20240225,356.0,3.0,1.0,0.0,1.0,138.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
357,K20240225,357.0,3.0,2.0,0.0,1.0,162.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
358,K20240225,358.0,3.0,1.0,1.0,1.0,154.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
359,K20240225,359.0,3.0,5.0,0.0,0.0,158.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
360,K20240225,360.0,3.0,5.0,0.0,0.0,206.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
361,K20240225,361.0,3.0,3.0,0.0,0.0,359.0,1.0,1.0,50.0,2.0,20.0,20.0,2.0,1.0,50.0,-1.0
362,K20240225,362.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
363,K20240225,363.0,3.0,3.0,0.0,1.0,144.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
364,K20240225,364.0,3.0,1.0,1.0,1.0,156.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
365,K20240225,365.0,3.0,4.0,0.0,1.0,189.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
366,K20240225,366.0,3.0,1.0,0.0,0.0,445.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
367,K20240225,367.0,3.0,1.0,-1.0,1.0,170.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
368,K20240225,368.0,3.0,2.0,-1.0,1.0,195.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
369,K20240225,369.0,3.0,5.0,0.0,0.0,191.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
370,K20240225,370.0,3.0,2.0,-1.0,1.0,138.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
371,K20240225,371.0,3.0,5.0,0.0,0.0,458.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
372,K20240225,372.0,3.0,2.0,0.0,1.0,177.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
373,K20240225,373.0,3.0,5.0,0.0,0.0,192.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
374,K20240225,374.0,3.0,2.0,0.0,1.0,170.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
375,K20240225,375.0,3.0,5.0,0.0,0.0,162.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
376,K20240225,376.0,3.0,4.0,0.0,1.0,244.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
377,K20240225,377.0,3.0,5.0,0.0,0.0,297.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
378,K20240225,378.0,3.0,1.0,1.0,1.0,141.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
379,K20240225,379.0,3.0,5.0,0.0,0.0,196.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
380,K20240225,380.0,3.0,5.0,0.0,0.0,200.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
381,K20240225,381.0,3.0,1.0,0.0,1.0,189.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
382,K20240225,382.0,3.0,1.0,0.0,1.0,171.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
383,K20240225,383.0,3.0,5.0,0.0,0.0,142.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
384,K20240225,384.0,3.0,1.0,0.0,1.0,200.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
385,K20240225,385.0,3.0,5.0,0.0,0.0,179.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
386,K20240225,386.0,3.0,1.0,-1.0,1.0,170.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
